name	term	lev	seq	value
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN10562_c0_g1	0.638540639762085
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN151358_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN175462_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN211148_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN226665_c1_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN251093_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN254317_c1_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN255962_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN256592_c0_g1	0.634153038601754
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN259597_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN259664_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN276409_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN276843_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g10	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g11	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g12	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g13	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g14	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g2	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g3	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g4	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g6	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g7	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g8	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN292978_c1_g9	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293332_c0_g2	0.991348825193749
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c1_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g10	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g11	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g2	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g4	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g5	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN293398_c2_g7	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN294182_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN294770_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN298809_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN299024_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN299045_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN299703_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN299703_c0_g2	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN299703_c1_g2	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN311493_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN311784_c2_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN311787_c1_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN312713_c2_g2	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN312713_c2_g3	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN317254_c3_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN317254_c4_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN318516_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN373_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN375603_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN380313_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN4817_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN49422_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN6486_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN65927_c0_g1	0
"monovalent inorganic cation transport"	GO:0015672	2	TRINITY_DN6876_c0_g1	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN13602_c0_g1	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN276567_c0_g1	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN293823_c0_g5	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN295210_c0_g1	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN296777_c0_g1	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN310732_c2_g5	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN35365_c0_g1	0
"regulation of transcription from RNA polymerase II promoter in response to stress"	GO:0043618;GO:0043620	4	TRINITY_DN68467_c0_g1	0
"cell population proliferation"	GO:0008283	2	TRINITY_DN111763_c0_g1	0
"cell population proliferation"	GO:0008283	2	TRINITY_DN254038_c0_g1	0
"cell population proliferation"	GO:0008283	2	TRINITY_DN256554_c0_g1	0
"cell population proliferation"	GO:0008283	2	TRINITY_DN276019_c0_g1	0
"cell population proliferation"	GO:0008283	2	TRINITY_DN293346_c6_g2	0.530177045612371
"cell population proliferation"	GO:0008283	2	TRINITY_DN298441_c0_g1	0
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN104662_c0_g1	0
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN256554_c0_g1	0
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN292978_c1_g9	0
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN293346_c6_g2	0.530177045612371
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN293696_c0_g3	0
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN294144_c2_g1	0
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN314645_c3_g2	0.652022096973476
"positive regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN314645_c3_g3	0.990870284940892
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN115924_c0_g1	0.157819360437422
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN173734_c0_g1	0
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN226748_c0_g1	0
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN259136_c0_g1	0
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN27666_c0_g1	0
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN295269_c0_g4	0.974864346246403
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN295269_c0_g5	0.941870007887677
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN298843_c0_g1	0.982267811065655
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN299263_c0_g3	0.993628943590766
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN311039_c2_g1	0
"chemotaxis to cAMP"	GO:0043327	2	TRINITY_DN46212_c0_g1	0
"viral process"	GO:0016032	3	TRINITY_DN226646_c0_g1	0
"viral process"	GO:0016032	3	TRINITY_DN227361_c0_g1	0
"viral process"	GO:0016032	3	TRINITY_DN259525_c0_g1	0
"viral process"	GO:0016032	3	TRINITY_DN292320_c0_g4	0.979124001034378
"viral process"	GO:0016032	3	TRINITY_DN292979_c1_g6	0
"viral process"	GO:0016032	3	TRINITY_DN294144_c2_g1	0
"viral process"	GO:0016032	3	TRINITY_DN294650_c0_g2	0
"viral process"	GO:0016032	3	TRINITY_DN294650_c0_g7	0
"viral process"	GO:0016032	3	TRINITY_DN299020_c1_g3	0
"viral process"	GO:0016032	3	TRINITY_DN299201_c0_g1	0
"viral process"	GO:0016032	3	TRINITY_DN299722_c0_g3	0
"viral process"	GO:0016032	3	TRINITY_DN299782_c2_g2	0.368725595333643
"viral process"	GO:0016032	3	TRINITY_DN316640_c4_g1	0
"viral process"	GO:0016032	3	TRINITY_DN316640_c4_g2	0
"viral process"	GO:0016032	3	TRINITY_DN317245_c2_g2	0
"viral process"	GO:0016032	3	TRINITY_DN35365_c0_g1	0
"viral process"	GO:0016032	3	TRINITY_DN540230_c0_g1	0.387732867976139
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN292392_c0_g2	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN298813_c1_g2	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN299020_c1_g4	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN310764_c1_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN312096_c4_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN316994_c0_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN317261_c5_g1	0.842649104969486
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN317266_c4_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN317294_c9_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN312754_c4_g4	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN312754_c6_g1	0
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN296377_c0_g1	0.993814216401838
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN296377_c0_g2	0.523178842308409
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN299022_c0_g1	0
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN299750_c2_g1	0
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN324957_c0_g1	0
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN545_c0_g1	0
"dsRNA processing"	GO:0070918;GO:0031050	7	TRINITY_DN6277_c0_g1	0
"positive regulation of transcription initiation from RNA polymerase II promoter"	GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000142;GO:2000144	8	TRINITY_DN222905_c0_g1	0
"positive regulation of transcription initiation from RNA polymerase II promoter"	GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000142;GO:2000144	8	TRINITY_DN299639_c5_g1	0
"positive regulation of transcription initiation from RNA polymerase II promoter"	GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000142;GO:2000144	8	TRINITY_DN310732_c0_g1	0
"positive regulation of transcription initiation from RNA polymerase II promoter"	GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000142;GO:2000144	8	TRINITY_DN310732_c2_g2	0
"positive regulation of transcription initiation from RNA polymerase II promoter"	GO:0045899;GO:0045898;GO:0060261;GO:0060260;GO:2000142;GO:2000144	8	TRINITY_DN310732_c2_g4	0
