TRINITY_DN255903_c0_g1	cell cycle and proliferation	P
TRINITY_DN255903_c0_g1	other metabolic processes	P
TRINITY_DN299755_c1_g3	cell cycle and proliferation	P
TRINITY_DN299755_c1_g3	other metabolic processes	P
TRINITY_DN255273_c0_g1	RNA metabolism	P
TRINITY_DN311716_c0_g2	RNA metabolism	P
TRINITY_DN255903_c0_g1	cell cycle and proliferation	P
TRINITY_DN255903_c0_g1	cell organization and biogenesis	P
TRINITY_DN294657_c0_g1	ER/Golgi	C
TRINITY_DN294657_c0_g1	other membranes	C
TRINITY_DN255273_c0_g1	RNA metabolism	P
TRINITY_DN299755_c1_g3	other metabolic processes	P
TRINITY_DN299755_c1_g3	signal transduction	P
TRINITY_DN311731_c0_g1	cell cycle and proliferation	P
TRINITY_DN311731_c0_g1	cell organization and biogenesis	P
TRINITY_DN255903_c0_g1	cell organization and biogenesis	P
TRINITY_DN296373_c0_g2	nucleus	C
TRINITY_DN312002_c0_g1	cell cycle and proliferation	P
TRINITY_DN233011_c0_g1	cell cycle and proliferation	P
TRINITY_DN277328_c0_g1	cell cycle and proliferation	P
TRINITY_DN299789_c0_g2	cell cycle and proliferation	P
TRINITY_DN277082_c0_g1	other molecular function	F
TRINITY_DN295214_c0_g1	stress response	P
TRINITY_DN295214_c0_g2	stress response	P
TRINITY_DN312005_c1_g1	stress response	P
TRINITY_DN256449_c0_g1	RNA metabolism	P
TRINITY_DN294754_c0_g1	other cellular component	C
TRINITY_DN311731_c0_g1	other cellular component	C
TRINITY_DN255273_c0_g1	other cellular component	C
TRINITY_DN311731_c0_g1	cytoskeleton	C
TRINITY_DN312002_c0_g1	cytoskeleton	C
TRINITY_DN54639_c0_g1	nucleus	C
TRINITY_DN227396_c0_g1	nucleus	C
TRINITY_DN294779_c1_g3	nucleus	C
TRINITY_DN296218_c0_g2	nucleus	C
TRINITY_DN298167_c1_g1	nucleus	C
TRINITY_DN310763_c1_g1	nucleus	C
TRINITY_DN310763_c3_g1	nucleus	C
TRINITY_DN311486_c4_g1	nucleus	C
TRINITY_DN311753_c2_g6	nucleus	C
TRINITY_DN314258_c2_g2	nucleus	C
TRINITY_DN314271_c1_g1	nucleus	C
TRINITY_DN314627_c5_g1	nucleus	C
TRINITY_DN314629_c1_g3	nucleus	C
TRINITY_DN314888_c2_g4	nucleus	C
TRINITY_DN316237_c1_g2	nucleus	C
TRINITY_DN316936_c6_g6	nucleus	C
TRINITY_DN317247_c5_g1	nucleus	C
TRINITY_DN312002_c0_g1	other biological processes	P
TRINITY_DN312737_c2_g2	developmental processes	P
TRINITY_DN312737_c2_g2	other cellular component	C
